utc,pair,travel_s,no_traffic_s,historic_s,delay_s,length_m,status
2026-09-04T23:36:05Z,powell_wb,923,618,900,0,7125,ok
2026-09-04T23:36:05Z,ctrl_west,2174,1683,2132,0,29568,ok
2026-09-04T23:36:05Z,ctrl_se,1453,998,1418,75,12385,ok
2026-09-05T00:11:36Z,i5sb_span,1346,881,1367,271,13967,ok
2026-09-05T00:11:36Z,vanc_pdx,1185,770,1226,248,13379,ok
2026-09-05T00:11:36Z,i5sb_detour,1035,662,1011,248,8309,ok
2026-09-05T00:11:36Z,interstate_sb,967,793,983,28,6625,ok
2026-09-05T00:11:36Z,williams_nb,1105,890,1114,0,7308,ok
2026-09-05T00:11:36Z,mlk_sb,1175,736,1162,271,12713,ok
2026-09-05T00:11:36Z,grand_nb,1153,702,1189,0,7151,ok
2026-09-05T00:11:36Z,i205_sb,863,540,828,262,11198,ok
2026-09-05T00:11:36Z,i84wb_feeder,912,610,1020,110,10021,ok
2026-09-05T00:11:36Z,powell_wb,871,618,886,0,7125,ok
2026-09-05T00:11:36Z,ctrl_west,2285,1683,2105,218,29568,ok
2026-09-05T00:11:36Z,ctrl_se,1392,1129,1397,0,13398,ok
2026-09-05T01:52:09Z,i5sb_span,1006,881,1067,77,13967,ok
2026-09-05T01:52:09Z,vanc_pdx,896,770,988,44,13379,ok
2026-09-05T01:52:09Z,i5sb_detour,680,572,716,77,10425,ok
2026-09-05T01:52:09Z,interstate_sb,845,729,895,41,7573,ok
2026-09-05T01:52:09Z,williams_nb,861,810,1006,0,8210,ok
2026-09-05T01:52:09Z,mlk_sb,817,674,887,77,14269,ok
2026-09-05T01:52:09Z,grand_nb,698,607,866,0,9773,ok
2026-09-05T01:52:09Z,i205_sb,556,540,627,0,11198,ok
2026-09-05T01:52:09Z,i84wb_feeder,840,610,869,127,10021,ok
2026-09-05T01:52:09Z,powell_wb,758,618,782,0,7125,ok
2026-09-05T01:52:09Z,ctrl_west,1636,1493,1666,0,31189,ok
2026-09-05T01:52:09Z,ctrl_se,1181,998,1216,0,12385,ok
2026-09-05T02:52:11Z,i5sb_span,907,881,988,0,13967,ok
2026-09-05T02:52:11Z,vanc_pdx,823,770,905,0,13379,ok
2026-09-05T02:52:11Z,i5sb_detour,587,572,651,0,10425,ok
2026-09-05T02:52:11Z,interstate_sb,775,729,827,0,7573,ok
2026-09-05T02:52:11Z,williams_nb,847,810,897,0,8210,ok
2026-09-05T02:52:11Z,mlk_sb,703,674,788,0,14269,ok
2026-09-05T02:52:11Z,grand_nb,654,607,715,0,9773,ok
2026-09-05T02:52:11Z,i205_sb,549,540,587,0,11198,ok
2026-09-05T02:52:11Z,i84wb_feeder,660,610,747,0,10021,ok
2026-09-05T02:52:11Z,powell_wb,708,618,725,0,7125,ok
2026-09-05T02:52:11Z,ctrl_west,1572,1493,1586,0,31189,ok
2026-09-05T02:52:11Z,ctrl_se,1105,998,1128,0,12385,ok
2026-09-05T03:52:10Z,i5sb_span,939,910,975,0,14300,ok
2026-09-05T03:52:10Z,vanc_pdx,808,770,849,0,13379,ok
2026-09-05T03:52:10Z,i5sb_detour,596,572,619,0,10425,ok
2026-09-05T03:52:10Z,interstate_sb,766,729,786,0,7573,ok
2026-09-05T03:52:10Z,williams_nb,838,810,856,0,8210,ok
2026-09-05T03:52:10Z,mlk_sb,701,674,737,0,14269,ok
2026-09-05T03:52:10Z,grand_nb,634,607,659,0,9773,ok
2026-09-05T03:52:10Z,i205_sb,547,540,570,0,11198,ok
2026-09-05T03:52:10Z,i84wb_feeder,634,610,673,0,10021,ok
2026-09-05T03:52:10Z,powell_wb,678,618,681,0,7125,ok
2026-09-05T03:52:10Z,ctrl_west,1558,1493,1550,0,31189,ok
2026-09-05T03:52:10Z,ctrl_se,1067,998,1070,0,12385,ok
2026-09-05T04:39:29Z,i5sb_span,926,910,926,0,14300,ok
2026-09-05T04:39:29Z,vanc_pdx,788,770,788,0,13379,ok
2026-09-05T04:39:29Z,i5sb_detour,581,572,585,0,10425,ok
2026-09-05T04:39:29Z,interstate_sb,750,729,744,0,7573,ok
2026-09-05T04:39:29Z,williams_nb,831,810,820,0,8210,ok
2026-09-05T04:39:29Z,mlk_sb,688,674,689,0,14269,ok
2026-09-05T04:39:29Z,grand_nb,623,607,620,0,9773,ok
2026-09-05T04:39:29Z,i205_sb,558,540,549,0,11198,ok
2026-09-05T04:39:29Z,i84wb_feeder,631,610,625,0,10021,ok
2026-09-05T04:39:29Z,powell_wb,781,618,633,132,7125,ok
2026-09-05T04:39:29Z,ctrl_west,1526,1493,1505,0,31189,ok
2026-09-05T04:39:29Z,ctrl_se,1040,998,1012,0,12385,ok
2026-09-05T05:52:11Z,i5sb_span,932,910,910,0,14300,ok
2026-09-05T05:52:11Z,vanc_pdx,789,770,770,0,13379,ok
2026-09-05T05:52:11Z,i5sb_detour,584,572,572,0,10425,ok
2026-09-05T05:52:11Z,interstate_sb,753,729,729,0,7573,ok
2026-09-05T05:52:11Z,williams_nb,838,810,810,0,8210,ok
2026-09-05T05:52:11Z,mlk_sb,693,674,674,0,14269,ok
2026-09-05T05:52:11Z,grand_nb,626,607,607,0,9773,ok
2026-09-05T05:52:11Z,i205_sb,548,540,540,0,11198,ok
2026-09-05T05:52:11Z,i84wb_feeder,624,610,610,0,10021,ok
2026-09-05T05:52:11Z,powell_wb,651,618,618,0,7125,ok
2026-09-05T05:52:11Z,ctrl_west,1532,1493,1493,0,31189,ok
2026-09-05T05:52:11Z,ctrl_se,1053,998,998,0,12385,ok
2026-09-05T06:52:10Z,i5sb_span,928,910,910,0,14300,ok
2026-09-05T06:52:10Z,vanc_pdx,787,770,770,0,13379,ok
2026-09-05T06:52:10Z,i5sb_detour,582,572,572,0,10425,ok
2026-09-05T06:52:10Z,interstate_sb,754,729,734,0,7573,ok
2026-09-05T06:52:10Z,williams_nb,833,810,810,0,8210,ok
2026-09-05T06:52:10Z,mlk_sb,690,674,674,0,14269,ok
2026-09-05T06:52:10Z,grand_nb,623,607,607,0,9773,ok
2026-09-05T06:52:10Z,i205_sb,548,540,540,0,11198,ok
2026-09-05T06:52:10Z,i84wb_feeder,622,610,610,0,10021,ok
2026-09-05T06:52:10Z,powell_wb,646,618,618,0,7125,ok
2026-09-05T06:52:10Z,ctrl_west,1532,1493,1493,0,31189,ok
2026-09-05T06:52:10Z,ctrl_se,1044,998,998,0,12385,ok
2026-09-05T07:52:09Z,i5sb_span,881,881,881,0,13967,ok
2026-09-05T07:52:09Z,vanc_pdx,772,770,770,0,13379,ok
2026-09-05T07:52:09Z,i5sb_detour,574,572,572,0,10425,ok
2026-09-05T07:52:09Z,interstate_sb,735,729,734,0,7573,ok
2026-09-05T07:52:09Z,williams_nb,810,810,810,0,8210,ok
2026-09-05T07:52:09Z,mlk_sb,674,674,674,0,14269,ok
2026-09-05T07:52:09Z,grand_nb,606,607,607,0,9773,ok
2026-09-05T07:52:09Z,i205_sb,540,540,540,0,11198,ok
2026-09-05T07:52:09Z,i84wb_feeder,609,610,610,0,10021,ok
2026-09-05T07:52:09Z,powell_wb,618,618,618,0,7125,ok
2026-09-05T07:52:09Z,ctrl_west,1478,1493,1493,0,31189,ok
2026-09-05T07:52:09Z,ctrl_se,998,998,998,0,12385,ok
2026-09-05T08:35:08Z,i5sb_span,871,881,881,0,13967,ok
2026-09-05T08:35:08Z,vanc_pdx,770,770,770,0,13379,ok
2026-09-05T08:35:08Z,i5sb_detour,569,572,572,0,10425,ok
2026-09-05T08:35:08Z,interstate_sb,726,729,734,0,7573,ok
2026-09-05T08:35:08Z,williams_nb,800,810,810,0,8210,ok
2026-09-05T08:35:08Z,mlk_sb,667,674,674,0,14269,ok
2026-09-05T08:35:08Z,grand_nb,600,607,607,0,9773,ok
2026-09-05T08:35:08Z,i205_sb,537,540,540,0,11198,ok
2026-09-05T08:35:08Z,i84wb_feeder,603,610,610,0,10021,ok
2026-09-05T08:35:08Z,powell_wb,607,618,618,0,7125,ok
2026-09-05T08:35:08Z,ctrl_west,1463,1493,1493,0,31189,ok
2026-09-05T08:35:08Z,ctrl_se,979,998,998,0,12385,ok
2026-09-05T09:52:10Z,i5sb_span,866,881,881,0,13967,ok
2026-09-05T09:52:10Z,vanc_pdx,762,770,770,0,13379,ok
2026-09-05T09:52:10Z,i5sb_detour,566,572,572,0,10425,ok
2026-09-05T09:52:10Z,interstate_sb,722,729,734,0,7573,ok
2026-09-05T09:52:10Z,williams_nb,796,810,810,0,8210,ok
2026-09-05T09:52:10Z,mlk_sb,663,674,674,0,14269,ok
2026-09-05T09:52:10Z,grand_nb,596,607,607,0,9773,ok
2026-09-05T09:52:10Z,i205_sb,536,540,540,0,11198,ok
2026-09-05T09:52:10Z,i84wb_feeder,601,610,610,0,10021,ok
2026-09-05T09:52:10Z,powell_wb,601,618,618,0,7125,ok
2026-09-05T09:52:10Z,ctrl_west,1455,1493,1493,0,31189,ok
2026-09-05T09:52:10Z,ctrl_se,970,998,998,0,12385,ok
2026-09-05T10:52:09Z,i5sb_span,869,881,884,0,13967,ok
2026-09-05T10:52:09Z,vanc_pdx,766,770,771,0,13379,ok
2026-09-05T10:52:09Z,i5sb_detour,567,572,573,0,10425,ok
2026-09-05T10:52:09Z,interstate_sb,723,729,735,0,7573,ok
2026-09-05T10:52:09Z,williams_nb,797,810,814,0,8210,ok
2026-09-05T10:52:09Z,mlk_sb,664,674,676,0,14269,ok
2026-09-05T10:52:09Z,grand_nb,597,607,608,0,9773,ok
2026-09-05T10:52:09Z,i205_sb,536,540,540,0,11198,ok
2026-09-05T10:52:09Z,i84wb_feeder,602,610,611,0,10021,ok
2026-09-05T10:52:09Z,powell_wb,602,618,619,0,7125,ok
2026-09-05T10:52:09Z,ctrl_west,1481,1493,1498,0,31189,ok
2026-09-05T10:52:09Z,ctrl_se,975,998,1003,0,12385,ok
2026-09-05T11:52:09Z,i5sb_span,866,881,891,0,13967,ok
2026-09-05T11:52:09Z,vanc_pdx,763,770,780,0,13379,ok
2026-09-05T11:52:09Z,i5sb_detour,567,572,580,0,10425,ok
2026-09-05T11:52:09Z,interstate_sb,721,729,740,0,7573,ok
2026-09-05T11:52:09Z,williams_nb,795,810,816,0,8210,ok
2026-09-05T11:52:09Z,mlk_sb,662,674,681,0,14269,ok
2026-09-05T11:52:09Z,grand_nb,597,607,613,0,9773,ok
2026-09-05T11:52:09Z,i205_sb,535,540,544,0,11198,ok
2026-09-05T11:52:09Z,i84wb_feeder,601,610,617,0,10021,ok
2026-09-05T11:52:09Z,powell_wb,602,618,625,0,7125,ok
2026-09-05T11:52:09Z,ctrl_west,1471,1493,1503,0,31189,ok
2026-09-05T11:52:09Z,ctrl_se,971,998,1008,0,12385,ok
2026-09-05T12:01:48Z,i5sb_span,867,881,891,0,13967,ok
2026-09-05T12:01:48Z,vanc_pdx,764,770,780,0,13379,ok
2026-09-05T12:01:48Z,i5sb_detour,568,572,580,0,10425,ok
2026-09-05T12:01:48Z,interstate_sb,721,729,740,0,7573,ok
2026-09-05T12:01:48Z,williams_nb,795,810,816,0,8210,ok
2026-09-05T12:01:48Z,mlk_sb,662,674,682,0,14269,ok
2026-09-05T12:01:48Z,grand_nb,597,607,614,0,9773,ok
2026-09-05T12:01:48Z,i205_sb,535,540,545,0,11198,ok
2026-09-05T12:01:48Z,i84wb_feeder,601,610,617,0,10021,ok
2026-09-05T12:01:48Z,powell_wb,603,618,625,0,7125,ok
2026-09-05T12:01:48Z,ctrl_west,1472,1493,1505,0,31189,ok
2026-09-05T12:01:48Z,ctrl_se,971,998,1009,0,12385,ok
2026-09-05T13:52:09Z,i5sb_span,907,910,930,0,14300,ok
2026-09-05T13:52:09Z,vanc_pdx,772,770,792,0,13379,ok
2026-09-05T13:52:09Z,i5sb_detour,573,572,587,0,10425,ok
2026-09-05T13:52:09Z,interstate_sb,737,729,754,0,7573,ok
2026-09-05T13:52:09Z,williams_nb,811,810,829,0,8210,ok
2026-09-05T13:52:09Z,mlk_sb,667,674,689,0,14269,ok
2026-09-05T13:52:09Z,grand_nb,606,607,620,0,9773,ok
2026-09-05T13:52:09Z,i205_sb,537,540,547,0,11198,ok
2026-09-05T13:52:09Z,i84wb_feeder,609,610,627,0,10021,ok
2026-09-05T13:52:09Z,powell_wb,620,618,637,0,7125,ok
2026-09-05T13:52:09Z,ctrl_west,1499,1493,1518,0,31189,ok
2026-09-05T13:52:09Z,ctrl_se,1000,998,1029,0,12385,ok
2026-09-05T14:52:08Z,i5sb_span,917,910,952,0,14300,ok
2026-09-05T14:52:08Z,vanc_pdx,785,770,820,0,13379,ok
2026-09-05T14:52:08Z,i5sb_detour,582,572,606,0,10425,ok
2026-09-05T14:52:08Z,interstate_sb,751,729,771,0,7573,ok
2026-09-05T14:52:08Z,williams_nb,830,810,847,0,8210,ok
2026-09-05T14:52:08Z,mlk_sb,675,674,708,0,14269,ok
2026-09-05T14:52:08Z,grand_nb,616,607,631,0,9773,ok
2026-09-05T14:52:08Z,i205_sb,540,540,554,0,11198,ok
2026-09-05T14:52:08Z,i84wb_feeder,625,610,653,0,10021,ok
2026-09-05T14:52:08Z,powell_wb,652,618,663,0,7125,ok
2026-09-05T14:52:08Z,ctrl_west,1524,1493,1547,0,31189,ok
2026-09-05T14:52:08Z,ctrl_se,1058,998,1076,0,12385,ok
2026-09-05T15:03:57Z,i5sb_span,918,910,958,0,14300,ok
2026-09-05T15:03:57Z,vanc_pdx,787,770,828,0,13379,ok
2026-09-05T15:03:57Z,i5sb_detour,584,572,613,0,10425,ok
2026-09-05T15:03:57Z,interstate_sb,748,729,773,0,7573,ok
2026-09-05T15:03:57Z,williams_nb,827,810,848,0,8210,ok
2026-09-05T15:03:57Z,mlk_sb,676,674,714,0,14269,ok
2026-09-05T15:03:57Z,grand_nb,616,607,634,0,9773,ok
2026-09-05T15:03:57Z,i205_sb,540,540,554,0,11198,ok
2026-09-05T15:03:57Z,i84wb_feeder,623,610,657,0,10021,ok
2026-09-05T15:03:57Z,powell_wb,653,618,670,0,7125,ok
2026-09-05T15:03:57Z,ctrl_west,1532,1493,1552,0,31189,ok
2026-09-05T15:03:57Z,ctrl_se,1055,998,1084,0,12385,ok
2026-09-05T16:52:08Z,i5sb_span,924,881,1048,0,13967,ok
2026-09-05T16:52:08Z,vanc_pdx,845,770,989,0,13379,ok
2026-09-05T16:52:08Z,i5sb_detour,616,572,699,0,10425,ok
2026-09-05T16:52:08Z,interstate_sb,761,729,830,0,7573,ok
2026-09-05T16:52:08Z,williams_nb,833,810,851,0,8210,ok
2026-09-05T16:52:08Z,mlk_sb,707,674,839,0,14269,ok
2026-09-05T16:52:08Z,grand_nb,636,607,660,0,9773,ok
2026-09-05T16:52:08Z,i205_sb,547,540,566,0,11198,ok
2026-09-05T16:52:08Z,i84wb_feeder,679,610,713,0,10021,ok
2026-09-05T16:52:08Z,powell_wb,721,618,739,0,7125,ok
2026-09-05T16:52:08Z,ctrl_west,1568,1493,1584,0,31189,ok
2026-09-05T16:52:08Z,ctrl_se,1129,998,1155,0,12385,ok
2026-09-05T17:16:22Z,i5sb_span,913,881,1086,0,13967,ok
2026-09-05T17:16:22Z,vanc_pdx,1138,770,1039,286,13379,ok
2026-09-05T17:16:22Z,i5sb_detour,603,572,722,0,10425,ok
2026-09-05T17:16:22Z,interstate_sb,758,729,851,0,7573,ok
2026-09-05T17:16:22Z,williams_nb,841,810,854,0,8210,ok
2026-09-05T17:16:22Z,mlk_sb,692,674,879,0,14269,ok
2026-09-05T17:16:22Z,grand_nb,643,607,667,0,9773,ok
2026-09-05T17:16:22Z,i205_sb,561,540,571,7,11198,ok
2026-09-05T17:16:22Z,i84wb_feeder,681,610,731,0,10021,ok
2026-09-05T17:16:22Z,powell_wb,744,618,753,0,7125,ok
2026-09-05T17:16:22Z,ctrl_west,1575,1493,1592,0,31189,ok
2026-09-05T17:16:22Z,ctrl_se,1162,998,1175,0,12385,ok
2026-09-05T18:52:07Z,i5sb_span,1305,881,1209,347,13967,ok
2026-09-05T18:52:07Z,vanc_pdx,1416,770,1204,500,13379,ok
2026-09-05T18:52:07Z,i5sb_detour,865,570,783,226,9303,ok
2026-09-05T18:52:07Z,interstate_sb,977,853,975,0,6162,ok
2026-09-05T18:52:07Z,williams_nb,856,810,867,0,8210,ok
2026-09-05T18:52:07Z,mlk_sb,1076,736,995,282,12713,ok
2026-09-05T18:52:07Z,grand_nb,687,607,703,0,9773,ok
2026-09-05T18:52:07Z,i205_sb,768,540,588,204,11198,ok
2026-09-05T18:52:07Z,i84wb_feeder,883,610,808,194,10021,ok
2026-09-05T18:52:07Z,powell_wb,798,618,811,0,7125,ok
2026-09-05T18:52:07Z,ctrl_west,1587,1493,1609,0,31189,ok
2026-09-05T18:52:07Z,ctrl_se,1309,1103,1318,0,13207,ok
2026-09-05T19:07:00Z,i5sb_span,1443,910,1271,458,14300,ok
2026-09-05T19:07:00Z,vanc_pdx,1353,770,1210,406,13379,ok
2026-09-05T19:07:00Z,i5sb_detour,876,570,791,233,9303,ok
2026-09-05T19:07:00Z,interstate_sb,977,853,976,0,6162,ok
2026-09-05T19:07:00Z,williams_nb,859,810,867,0,8210,ok
2026-09-05T19:07:00Z,mlk_sb,1160,1029,1155,0,10639,ok
2026-09-05T19:07:00Z,grand_nb,684,607,707,0,9773,ok
2026-09-05T19:07:00Z,i205_sb,778,540,590,214,11198,ok
2026-09-05T19:07:00Z,i84wb_feeder,903,610,814,216,10021,ok
2026-09-05T19:07:00Z,powell_wb,802,618,813,0,7125,ok
2026-09-05T19:07:00Z,ctrl_west,1590,1493,1608,0,31189,ok
2026-09-05T19:07:00Z,ctrl_se,1227,998,1238,0,12385,ok
2026-09-05T20:52:07Z,i5sb_span,1202,881,1180,233,13967,ok
2026-09-05T20:52:07Z,vanc_pdx,1174,770,1174,249,13379,ok
2026-09-05T20:52:07Z,i5sb_detour,791,572,786,154,10425,ok
2026-09-05T20:52:07Z,interstate_sb,985,853,977,0,6162,ok
2026-09-05T20:52:07Z,williams_nb,865,810,871,0,8210,ok
2026-09-05T20:52:07Z,mlk_sb,970,674,972,233,14269,ok
2026-09-05T20:52:07Z,grand_nb,695,607,724,0,9773,ok
2026-09-05T20:52:07Z,i205_sb,719,540,593,159,11198,ok
2026-09-05T20:52:07Z,i84wb_feeder,873,610,832,190,10021,ok
2026-09-05T20:52:07Z,powell_wb,810,618,812,0,7125,ok
2026-09-05T20:52:07Z,ctrl_west,1640,1493,1615,25,31189,ok
2026-09-05T20:52:07Z,ctrl_se,1235,998,1234,0,12385,ok
2026-09-05T21:10:35Z,i5sb_span,1222,910,1226,233,14300,ok
2026-09-05T21:10:35Z,vanc_pdx,1127,770,1170,209,13379,ok
2026-09-05T21:10:35Z,i5sb_detour,795,572,782,169,10425,ok
2026-09-05T21:10:35Z,interstate_sb,987,853,979,0,6162,ok
2026-09-05T21:10:35Z,williams_nb,865,810,871,0,8210,ok
2026-09-05T21:10:35Z,mlk_sb,963,674,967,233,14269,ok
2026-09-05T21:10:35Z,grand_nb,690,607,728,0,9773,ok
2026-09-05T21:10:35Z,i205_sb,747,540,595,189,11198,ok
2026-09-05T21:10:35Z,i84wb_feeder,832,610,834,148,10021,ok
2026-09-05T21:10:35Z,powell_wb,811,618,813,0,7125,ok
2026-09-05T21:10:35Z,ctrl_west,1702,1493,1621,100,31189,ok
2026-09-05T21:10:35Z,ctrl_se,1323,1103,1318,0,13207,ok
2026-09-05T22:52:07Z,i5sb_span,1113,910,1179,106,14300,ok
2026-09-05T22:52:07Z,vanc_pdx,997,770,1128,81,13379,ok
2026-09-05T22:52:07Z,i5sb_detour,726,570,757,81,9303,ok
2026-09-05T22:52:07Z,interstate_sb,888,729,887,83,7573,ok
2026-09-05T22:52:07Z,williams_nb,870,810,882,0,8210,ok
2026-09-05T22:52:07Z,mlk_sb,855,674,920,106,14269,ok
2026-09-05T22:52:07Z,grand_nb,705,607,755,0,9773,ok
2026-09-05T22:52:07Z,i205_sb,556,540,591,0,11198,ok
2026-09-05T22:52:07Z,i84wb_feeder,695,610,854,0,10021,ok
2026-09-05T22:52:07Z,powell_wb,812,618,821,0,7125,ok
2026-09-05T22:52:07Z,ctrl_west,1635,1493,1681,0,31189,ok
2026-09-05T22:52:07Z,ctrl_se,1228,998,1236,0,12385,ok
2026-09-05T23:52:07Z,i5sb_span,1122,910,1138,117,14300,ok
2026-09-05T23:52:07Z,vanc_pdx,989,770,1086,78,13379,ok
2026-09-05T23:52:07Z,i5sb_detour,696,570,734,64,9303,ok
2026-09-05T23:52:07Z,interstate_sb,894,729,878,82,7573,ok
2026-09-05T23:52:07Z,williams_nb,866,810,888,0,8210,ok
2026-09-05T23:52:07Z,mlk_sb,866,674,882,117,14269,ok
2026-09-05T23:52:07Z,grand_nb,704,607,755,0,9773,ok
2026-09-05T23:52:07Z,i205_sb,552,540,588,0,11198,ok
2026-09-05T23:52:07Z,i84wb_feeder,840,610,841,154,10021,ok
2026-09-05T23:52:07Z,powell_wb,792,618,813,0,7125,ok
2026-09-05T23:52:07Z,ctrl_west,1659,1493,1690,16,31189,ok
2026-09-05T23:52:07Z,ctrl_se,1292,1103,1316,0,13207,ok
2026-09-06T00:49:16Z,i5sb_span,970,910,1083,0,14300,ok
2026-09-06T00:49:16Z,vanc_pdx,898,770,1029,0,13379,ok
2026-09-06T00:49:16Z,i5sb_detour,614,572,695,0,10425,ok
2026-09-06T00:49:16Z,interstate_sb,803,729,863,0,7573,ok
2026-09-06T00:49:16Z,williams_nb,868,810,886,0,8210,ok
2026-09-06T00:49:16Z,mlk_sb,719,674,832,0,14269,ok
2026-09-06T00:49:16Z,grand_nb,684,607,732,0,9773,ok
2026-09-06T00:49:16Z,i205_sb,550,540,581,0,11198,ok
2026-09-06T00:49:16Z,i84wb_feeder,944,610,805,261,10021,ok
2026-09-06T00:49:16Z,powell_wb,774,618,791,0,7125,ok
2026-09-06T00:49:16Z,ctrl_west,1613,1493,1660,0,31189,ok
2026-09-06T00:49:16Z,ctrl_se,1179,998,1198,0,12385,ok
2026-09-06T01:52:11Z,i5sb_span,942,910,1027,0,14300,ok
2026-09-06T01:52:11Z,vanc_pdx,868,770,958,0,13379,ok
2026-09-06T01:52:11Z,i5sb_detour,594,572,657,0,10425,ok
2026-09-06T01:52:11Z,interstate_sb,782,729,828,0,7573,ok
2026-09-06T01:52:11Z,williams_nb,855,810,869,0,8210,ok
2026-09-06T01:52:11Z,mlk_sb,696,674,781,0,14269,ok
2026-09-06T01:52:11Z,grand_nb,666,607,691,0,9773,ok
2026-09-06T01:52:11Z,i205_sb,547,540,567,0,11198,ok
2026-09-06T01:52:11Z,i84wb_feeder,750,610,748,71,10021,ok
2026-09-06T01:52:11Z,powell_wb,742,618,753,0,7125,ok
2026-09-06T01:52:11Z,ctrl_west,1576,1493,1598,0,31189,ok
2026-09-06T01:52:11Z,ctrl_se,1137,998,1147,0,12385,ok
2026-09-06T02:52:09Z,i5sb_span,936,910,987,0,14300,ok
2026-09-06T02:52:09Z,vanc_pdx,838,770,892,0,13379,ok
2026-09-06T02:52:09Z,i5sb_detour,589,572,629,0,10425,ok
2026-09-06T02:52:09Z,interstate_sb,769,729,793,0,7573,ok
2026-09-06T02:52:09Z,williams_nb,850,810,851,0,8210,ok
2026-09-06T02:52:09Z,mlk_sb,693,674,744,0,14269,ok
2026-09-06T02:52:09Z,grand_nb,654,607,660,0,9773,ok
2026-09-06T02:52:09Z,i205_sb,546,540,559,0,11198,ok
2026-09-06T02:52:09Z,i84wb_feeder,662,610,697,0,10021,ok
2026-09-06T02:52:09Z,powell_wb,717,618,715,0,7125,ok
2026-09-06T02:52:09Z,ctrl_west,1544,1493,1557,0,31189,ok
2026-09-06T02:52:09Z,ctrl_se,1104,998,1098,0,12385,ok
2026-09-06T03:52:10Z,i5sb_span,933,910,958,0,14300,ok
2026-09-06T03:52:10Z,vanc_pdx,815,770,842,0,13379,ok
2026-09-06T03:52:10Z,i5sb_detour,588,572,609,0,10425,ok
2026-09-06T03:52:10Z,interstate_sb,761,729,769,0,7573,ok
2026-09-06T03:52:10Z,williams_nb,841,810,838,0,8210,ok
2026-09-06T03:52:10Z,mlk_sb,691,674,717,0,14269,ok
2026-09-06T03:52:10Z,grand_nb,643,607,642,0,9773,ok
2026-09-06T03:52:10Z,i205_sb,546,540,554,0,11198,ok
2026-09-06T03:52:10Z,i84wb_feeder,859,610,661,218,10021,ok
2026-09-06T03:52:10Z,powell_wb,689,618,678,0,7125,ok
2026-09-06T03:52:10Z,ctrl_west,1530,1493,1529,0,31189,ok
2026-09-06T03:52:10Z,ctrl_se,1079,998,1059,0,12385,ok
2026-09-06T04:52:10Z,i5sb_span,921,910,911,0,14300,ok
2026-09-06T04:52:10Z,vanc_pdx,782,770,772,0,13379,ok
2026-09-06T04:52:10Z,i5sb_detour,579,572,574,0,10425,ok
2026-09-06T04:52:10Z,interstate_sb,748,729,736,0,7573,ok
2026-09-06T04:52:10Z,williams_nb,824,810,810,0,8210,ok
2026-09-06T04:52:10Z,mlk_sb,683,674,675,0,14269,ok
2026-09-06T04:52:10Z,grand_nb,617,607,608,0,9773,ok
2026-09-06T04:52:10Z,i205_sb,546,540,541,0,11198,ok
2026-09-06T04:52:10Z,i84wb_feeder,619,610,611,0,10021,ok
2026-09-06T04:52:10Z,powell_wb,636,618,619,0,7125,ok
2026-09-06T04:52:10Z,ctrl_west,1518,1493,1494,0,31189,ok
2026-09-06T04:52:10Z,ctrl_se,1027,998,999,0,12385,ok
2026-09-06T05:47:42Z,i5sb_span,928,910,910,0,14300,ok
2026-09-06T05:47:42Z,vanc_pdx,785,770,770,0,13379,ok
2026-09-06T05:47:42Z,i5sb_detour,582,572,572,0,10425,ok
2026-09-06T05:47:42Z,interstate_sb,754,729,734,0,7573,ok
2026-09-06T05:47:42Z,williams_nb,833,810,810,0,8210,ok
2026-09-06T05:47:42Z,mlk_sb,690,674,674,0,14269,ok
2026-09-06T05:47:42Z,grand_nb,622,607,607,0,9773,ok
2026-09-06T05:47:42Z,i205_sb,547,540,540,0,11198,ok
2026-09-06T05:47:42Z,i84wb_feeder,622,610,610,0,10021,ok
2026-09-06T05:47:42Z,powell_wb,646,618,618,0,7125,ok
2026-09-06T05:47:42Z,ctrl_west,1517,1493,1493,0,31189,ok
2026-09-06T05:47:42Z,ctrl_se,1044,998,998,0,12385,ok
2026-09-06T06:52:08Z,i5sb_span,932,910,910,0,14300,ok
2026-09-06T06:52:08Z,vanc_pdx,788,770,770,0,13379,ok
2026-09-06T06:52:08Z,i5sb_detour,584,572,572,0,10425,ok
2026-09-06T06:52:08Z,interstate_sb,758,729,734,0,7573,ok
2026-09-06T06:52:08Z,williams_nb,838,810,810,0,8210,ok
2026-09-06T06:52:08Z,mlk_sb,693,674,674,0,14269,ok
2026-09-06T06:52:08Z,grand_nb,626,607,607,0,9773,ok
2026-09-06T06:52:08Z,i205_sb,548,540,540,0,11198,ok
2026-09-06T06:52:08Z,i84wb_feeder,625,610,610,0,10021,ok
2026-09-06T06:52:08Z,powell_wb,651,618,618,0,7125,ok
2026-09-06T06:52:08Z,ctrl_west,1517,1493,1493,0,31189,ok
2026-09-06T06:52:08Z,ctrl_se,1053,998,998,0,12385,ok
2026-09-06T07:52:10Z,i5sb_span,880,881,881,0,13967,ok
2026-09-06T07:52:10Z,vanc_pdx,775,770,770,0,13379,ok
2026-09-06T07:52:10Z,i5sb_detour,572,572,572,0,10425,ok
2026-09-06T07:52:10Z,interstate_sb,734,729,734,0,7573,ok
2026-09-06T07:52:10Z,williams_nb,810,810,810,0,8210,ok
2026-09-06T07:52:10Z,mlk_sb,672,674,674,0,14269,ok
2026-09-06T07:52:10Z,grand_nb,606,607,607,0,9773,ok
